full_name,Pokémon,Sim_Score,#,HP,Attack,Defense,Special,Speed,HP_scale,Attack_scale,Defense_scale,Special_scale,Speed_scale,ip_g,era,whip,k-bb_pct,avg_velocity,ip_g_scale,era_scale,whip_scale,k-bb_pct_scale,avg_velocity_scale,normalized_name
Tanner Bibee,Nidoking,100.0,34,81,92,77,75,85,0.8145695364238411,0.7781456953642384,0.6556291390728477,0.609271523178808,0.6986754966887417,5.533333333333333,3.04,1.19,16.2,95.2,0.859375,0.7857142857142857,0.6183035714285714,0.5982142857142857,0.7020089285714286,Tanner Bibee
Grayson Rodriguez,Jynx,58.7,124,65,50,35,95,95,0.6026490066225165,0.23178807947019867,0.08940397350993377,0.7880794701986755,0.8278145695364238,4.666666666666667,6.91,1.66,16.2,96.8,0.6484375,0.046875,0.0714285714285714,0.5982142857142857,0.8973214285714286,Grayson Rodriguez
Cody Bradford,Porygon,79.8,137,65,60,70,75,40,0.6026490066225165,0.34105960264900664,0.5860927152317881,0.609271523178808,0.152317880794702,3.2,4.78,1.13,16.1,90.2,0.5558035714285714,0.3035714285714286,0.7120535714285714,0.5881696428571429,0.06361607142857142,Cody Bradford
Nathan Eovaldi,Arcanine,58.9,59,90,110,80,80,95,0.8642384105960265,0.9238410596026491,0.7152317880794702,0.6556291390728477,0.8278145695364238,6.508771929824562,2.69,1.01,16.1,95.4,1.0,0.8582589285714286,0.9151785714285714,0.5881696428571429,0.7287946428571429,Nathan Eovaldi
Emmanuel Clase,Dodrio,31.3,85,60,110,70,60,100,0.4768211920529801,0.9238410596026491,0.5860927152317881,0.423841059602649,0.8807947019867549,0.9716312056737588,3.15,1.09,16.1,97.8,0.19196428571428573,0.7410714285714286,0.7700892857142857,0.5881696428571429,0.9441964285714286,Emmanuel Clase
James Karinchak,Ponyta,32.4,77,50,85,55,65,90,0.3211920529801324,0.7152317880794702,0.34105960264900664,0.4900662251655629,0.7615894039735099,0.8645833333333334,3.90,1.23,16.1,95.0,0.03794642857142857,0.5446428571428572,0.5580357142857143,0.5881696428571429,0.6696428571428571,James Karinchak
Trevor Stephan,Ponyta,67.2,77,50,85,55,65,90,0.3211920529801324,0.7152317880794702,0.34105960264900664,0.4900662251655629,0.7615894039735099,0.9545454545454546,3.21,1.33,16.1,94.9,0.15625,0.7154017857142857,0.4029017857142857,0.5881696428571429,0.6439732142857143,Trevor Stephan
Jeff Brigham,Horsea,49.5,116,30,40,70,70,60,0.052980132450331126,0.08940397350993377,0.5860927152317881,0.5596026490066225,0.4139072847682119,0.9270833333333334,5.16,1.04,16.1,93.5,0.109375,0.2265625,0.8761160714285714,0.5881696428571429,0.4095982142857143,Jeff Brigham
Clarke Schmidt,Ivysaur,67.7,2,60,62,63,80,60,0.4768211920529801,0.3675496688741722,0.46357615894039733,0.6556291390728477,0.4139072847682119,4.746031746031746,4.33,1.32,16.0,93.9,0.6651785714285714,0.4352678571428571,0.4196428571428571,0.5792410714285714,0.4877232142857143,Clarke Schmidt
Merrill Kelly,Muk,72.4,89,105,105,75,65,50,0.9470198675496688,0.8841059602649006,0.6390728476821192,0.4900662251655629,0.2847682119205298,5.9375,3.22,1.14,16.0,92.5,0.9598214285714286,0.7098214285714286,0.6941964285714286,0.5792410714285714,0.25558035714285715,Merrill Kelly
Chris Murphy,Kabutops,61.6,141,60,115,105,70,80,0.4768211920529801,0.9470198675496688,0.9205298013245033,0.5596026490066225,0.6490066225165563,3.0476190476190474,1.69,1.13,15.9,94.1,0.546875,0.9709821428571429,0.7120535714285714,0.5747767857142857,0.5078125,Chris Murphy
Nestor Cortes,Lickitung,61.5,108,90,55,75,60,30,0.8642384105960265,0.28807947019867547,0.6390728476821192,0.423841059602649,0.06291390728476821,5.3939393939393945,5.16,1.30,15.9,91.5,0.8191964285714286,0.2265625,0.4520089285714286,0.5747767857142857,0.13950892857142858,Nestor Cortes
Michael Tonkin,Weezing,76.8,110,65,90,120,85,60,0.6026490066225165,0.7549668874172185,0.9701986754966887,0.7152317880794702,0.4139072847682119,2.0972222222222223,3.22,0.95,15.8,93.3,0.5100446428571429,0.7098214285714286,0.9642857142857143,0.5669642857142857,0.38504464285714285,Michael Tonkin
Kevin Ginkel,Kabutops,75.7,141,60,115,105,70,80,0.4768211920529801,0.9470198675496688,0.9205298013245033,0.5596026490066225,0.6490066225165563,1.1414141414141414,2.39,0.98,15.8,95.8,0.35714285714285715,0.9084821428571429,0.9464285714285714,0.5669642857142857,0.7868303571428571,Kevin Ginkel
Tim Herrin,Charmeleon,56.4,5,58,64,58,65,80,0.41721854304635764,0.38741721854304634,0.3973509933774834,0.4900662251655629,0.6490066225165563,1.2280701754385965,5.01,1.41,15.8,96.5,0.40401785714285715,0.2544642857142857,0.2946428571428571,0.5669642857142857,0.8727678571428571,Tim Herrin
Matthew Boyd,Seel,85.0,86,65,45,55,70,45,0.6026490066225165,0.1423841059602649,0.34105960264900664,0.5596026490066225,0.2251655629139073,4.733333333333333,5.45,1.32,15.8,91.4,0.6584821428571429,0.1729910714285714,0.4196428571428571,0.5669642857142857,0.12946428571428573,Matthew Boyd
Louie Varland,Venomoth,37.8,49,70,65,60,90,90,0.6788079470198676,0.4304635761589404,0.4304635761589404,0.7582781456953642,0.7615894039735099,5.6,5.30,1.36,15.8,94.9,0.8772321428571429,0.1897321428571429,0.3694196428571429,0.5669642857142857,0.6439732142857143,Louie Varland
Jordan Montgomery,Seaking,73.7,119,80,92,65,80,68,0.7781456953642384,0.7781456953642384,0.5033112582781457,0.6556291390728477,0.4966887417218543,5.7368421052631575,3.14,1.23,15.7,93.4,0.9084821428571429,0.7488839285714286,0.5580357142857143,0.5591517857142857,0.39955357142857145,Jordan Montgomery
Logan Allen,Weepinbell,54.7,70,65,90,50,85,55,0.6026490066225165,0.7549668874172185,0.26490066225165565,0.7152317880794702,0.33774834437086093,5.179487179487179,3.21,1.37,15.7,91.8,0.7678571428571429,0.7154017857142857,0.3526785714285714,0.5591517857142857,0.16741071428571427,Logan Allen
Justin Topa,Ponyta,52.2,77,50,85,55,65,90,0.3211920529801324,0.7152317880794702,0.34105960264900664,0.4900662251655629,0.7615894039735099,0.9047619047619048,2.84,1.29,15.6,95.1,0.07589285714285714,0.828125,0.4665178571428571,0.5558035714285714,0.6919642857142857,Justin Topa
Brad Hand,Bulbasaur,69.1,1,45,49,49,65,45,0.25496688741721857,0.2052980132450331,0.23178807947019867,0.4900662251655629,0.2251655629139073,0.9047619047619048,4.83,1.48,15.5,92.7,0.07589285714285714,0.2946428571428571,0.2020089285714286,0.5524553571428571,0.296875,Brad Hand
Charlie Morton,Seaking,55.2,119,80,92,65,80,68,0.7781456953642384,0.7781456953642384,0.5033112582781457,0.6556291390728477,0.4966887417218543,5.771929824561404,3.36,1.37,15.5,94.9,0.9241071428571429,0.6685267857142857,0.3526785714285714,0.5524553571428571,0.6439732142857143,Charlie Morton
Alec Marsh,Butterfree,55.9,12,60,45,50,80,70,0.4768211920529801,0.1423841059602649,0.26490066225165565,0.6556291390728477,0.5364238410596026,5.083333333333333,6.20,1.43,15.4,94.5,0.7433035714285714,0.1015625,0.2790178571428571,0.5479910714285714,0.5758928571428571,Alec Marsh
Brooks Raley,Parasect,14.7,47,60,95,80,80,30,0.4768211920529801,0.804635761589404,0.7152317880794702,0.6556291390728477,0.06291390728476821,0.8253968253968254,2.08,1.21,15.4,90.0,0.013392857142857142,0.9386160714285714,0.5837053571428572,0.5479910714285714,0.05803571428571429,Brooks Raley
Brendan White,Charmeleon,83.8,5,58,64,58,65,80,0.41721854304635764,0.38741721854304634,0.3973509933774834,0.4900662251655629,0.6490066225165563,1.25,4.95,1.30,15.3,94.9,0.41294642857142855,0.2633928571428571,0.4520089285714286,0.5435267857142857,0.6439732142857143,Brendan White
Lucas Sims,Cloyster,47.5,91,50,95,180,85,70,0.3211920529801324,0.804635761589404,1.0,0.7152317880794702,0.5364238410596026,0.9593495934959351,3.20,1.09,15.3,94.4,0.16629464285714285,0.71875,0.7700892857142857,0.5435267857142857,0.5569196428571429,Lucas Sims
Emilio Pagan,Arbok,56.5,24,60,85,69,65,80,0.4768211920529801,0.7152317880794702,0.5496688741721855,0.4900662251655629,0.6490066225165563,1.0854700854700856,3.40,1.09,15.2,95.4,0.3236607142857143,0.65625,0.7700892857142857,0.5390625,0.7287946428571429,Emilio Pagan
Kyle Finnegan,Ponyta,64.0,77,50,85,55,65,90,0.3211920529801324,0.7152317880794702,0.34105960264900664,0.4900662251655629,0.7615894039735099,1.0683760683760684,3.24,1.25,15.2,97.2,0.3125,0.7020089285714286,0.5301339285714286,0.5390625,0.9174107142857143,Kyle Finnegan
Seth Martinez,Bellsprout,65.7,69,50,75,35,70,40,0.3211920529801324,0.5463576158940397,0.08940397350993377,0.5596026490066225,0.152317880794702,1.2473118279569892,3.96,1.40,15.1,91.1,0.4107142857142857,0.5267857142857143,0.3069196428571429,0.5323660714285714,0.10825892857142858,Seth Martinez
Steven Wilson,Kabutops,69.6,141,60,115,105,70,80,0.4768211920529801,0.9470198675496688,0.9205298013245033,0.5596026490066225,0.6490066225165563,1.0526315789473684,2.70,1.03,15.1,94.5,0.2935267857142857,0.8549107142857143,0.8950892857142857,0.5323660714285714,0.5758928571428571,Steven Wilson
Dean Kremer,Venomoth,47.6,49,70,65,60,90,90,0.6788079470198676,0.4304635761589404,0.4304635761589404,0.7582781456953642,0.7615894039735099,5.433333333333334,4.80,1.34,15.1,94.8,0.8404017857142857,0.3013392857142857,0.3928571428571429,0.5323660714285714,0.6261160714285714,Dean Kremer
Tom Cosgrove,Graveler,40.8,75,55,95,115,45,35,0.38741721854304634,0.804635761589404,0.9536423841059603,0.22185430463576158,0.10596026490066225,1.0,2.08,0.88,15.1,91.3,0.234375,0.9386160714285714,0.9877232142857143,0.5323660714285714,0.12165178571428571,Tom Cosgrove
Victor Gonzalez,Staryu,74.5,120,30,45,55,70,85,0.052980132450331126,0.1423841059602649,0.34105960264900664,0.5596026490066225,0.6986754966887417,0.9466666666666668,5.32,1.27,15.0,94.8,0.13839285714285715,0.1875,0.4899553571428571,0.5234375,0.6261160714285714,Victor Gonzalez
Bryse Wilson,Weezing,58.6,110,65,90,120,85,60,0.6026490066225165,0.7549668874172185,0.9701986754966887,0.7152317880794702,0.4139072847682119,1.4583333333333333,2.51,0.99,15.0,93.2,0.45982142857142855,0.8872767857142857,0.9363839285714286,0.5234375,0.36941964285714285,Bryse Wilson
Brock Burke,Kabutops,68.4,141,60,115,105,70,80,0.4768211920529801,0.9470198675496688,0.9205298013245033,0.5596026490066225,0.6490066225165563,1.21875,2.77,1.10,15.0,94.6,0.4017857142857143,0.8381696428571428,0.7477678571428572,0.5234375,0.59375,Brock Burke
Taylor Clarke,Vulpix,66.9,37,38,41,40,65,65,0.12582781456953643,0.10596026490066225,0.13245033112582782,0.4900662251655629,0.46688741721854304,1.0512820512820513,6.15,1.63,15.0,94.8,0.29017857142857145,0.1127232142857143,0.0892857142857143,0.5234375,0.6261160714285714,Taylor Clarke
Bryan Baker,Ponyta,60.0,77,50,85,55,65,90,0.3211920529801324,0.7152317880794702,0.34105960264900664,0.4900662251655629,0.7615894039735099,0.9302325581395349,3.83,1.30,14.9,95.7,0.11607142857142858,0.578125,0.4520089285714286,0.515625,0.7689732142857143,Bryan Baker
Anthony DeSclafani,Nidorina,74.5,30,70,62,67,55,56,0.6788079470198676,0.3675496688741722,0.543046357615894,0.3675496688741722,0.3741721854304636,5.296296296296296,4.72,1.21,14.9,93.1,0.7901785714285714,0.3270089285714286,0.5837053571428572,0.515625,0.3560267857142857,Anthony DeSclafani
David Peterson,Clefairy,58.3,35,70,45,48,60,35,0.6788079470198676,0.1423841059602649,0.2185430463576159,0.423841059602649,0.10596026490066225,4.095238095238096,6.44,1.67,14.9,92.7,0.5982142857142857,0.0758928571428571,0.0669642857142857,0.515625,0.296875,David Peterson
Edward Cabrera,Persian,74.6,53,65,70,60,65,115,0.6026490066225165,0.4966887417218543,0.4304635761589404,0.4900662251655629,0.956953642384106,4.8,4.50,1.38,14.8,96.1,0.6774553571428571,0.3984375,0.3381696428571429,0.5100446428571429,0.8404017857142857,Edward Cabrera
Alex Cobb,Seaking,59.6,119,80,92,65,80,68,0.7781456953642384,0.7781456953642384,0.5033112582781457,0.6556291390728477,0.4966887417218543,5.555555555555555,3.15,1.39,14.8,94.7,0.8616071428571429,0.7410714285714286,0.3225446428571429,0.5100446428571429,0.609375,Alex Cobb
Chris Bassitt,Lickitung,55.5,108,90,55,75,60,30,0.8642384105960265,0.28807947019867547,0.6390728476821192,0.423841059602649,0.06291390728476821,5.7936507936507935,3.92,1.21,14.6,91.8,0.9263392857142857,0.5390625,0.5837053571428572,0.5044642857142857,0.16741071428571427,Chris Bassitt
Colin Holderman,Dugtrio,84.7,51,35,80,50,70,120,0.09933774834437085,0.6026490066225165,0.26490066225165565,0.5596026490066225,0.9701986754966887,0.9393939393939394,4.06,1.48,14.6,98.0,0.13058035714285715,0.4955357142857143,0.2020089285714286,0.5044642857142857,0.9508928571428571,Colin Holderman
Richard Lovelady,Koffing,77.0,109,40,65,95,60,35,0.17880794701986755,0.4304635761589404,0.8443708609271523,0.423841059602649,0.10596026490066225,0.8641975308641975,4.63,1.07,14.6,90.8,0.03571428571428571,0.359375,0.8158482142857143,0.5044642857142857,0.09151785714285714,Richard Lovelady
Tyler Holton,Graveler,48.6,75,55,95,115,45,35,0.38741721854304634,0.804635761589404,0.9536423841059603,0.22185430463576158,0.10596026490066225,1.5656565656565655,1.74,0.95,14.5,91.4,0.47098214285714285,0.9676339285714286,0.9642857142857143,0.49776785714285715,0.12946428571428573,Tyler Holton
Alex Young,Paras,23.3,46,35,70,55,55,25,0.09933774834437085,0.4966887417218543,0.34105960264900664,0.3675496688741722,0.033112582781456956,0.8666666666666667,2.31,1.28,14.5,90.5,0.041294642857142856,0.9162946428571429,0.4787946428571429,0.49776785714285715,0.07477678571428571,Alex Young
Alex Lange,Charmeleon,63.0,5,58,64,58,65,80,0.41721854304635764,0.38741721854304634,0.3973509933774834,0.4900662251655629,0.6490066225165563,0.9916666666666666,4.08,1.29,14.5,95.6,0.22098214285714285,0.4899553571428571,0.4665178571428571,0.49776785714285715,0.7566964285714286,Alex Lange
Cristian Javier,Nidorina,70.2,30,70,62,67,55,56,0.6788079470198676,0.3675496688741722,0.543046357615894,0.3675496688741722,0.3741721854304636,5.368421052631579,4.32,1.22,14.4,92.6,0.8102678571428571,0.4408482142857143,0.5680803571428572,0.48995535714285715,0.27901785714285715,Cristian Javier
Tanner Houck,Nidorina,72.6,30,70,62,67,55,56,0.6788079470198676,0.3675496688741722,0.543046357615894,0.3675496688741722,0.3741721854304636,5.205128205128205,5.05,1.26,14.4,93.4,0.7801339285714286,0.2455357142857143,0.5078125,0.48995535714285715,0.39955357142857145,Tanner Houck
Andrew Heaney,Nidorina,65.6,30,70,62,67,55,56,0.6788079470198676,0.3675496688741722,0.543046357615894,0.3675496688741722,0.3741721854304636,5.070175438596491,4.58,1.35,14.4,92.5,0.7410714285714286,0.3705357142857143,0.3828125,0.48995535714285715,0.25558035714285715,Andrew Heaney
Cooper Criswell,Clefairy,76.1,35,70,45,48,60,35,0.6788079470198676,0.1423841059602649,0.2185430463576159,0.423841059602649,0.10596026490066225,3.5714285714285716,5.04,1.48,14.4,88.5,0.5647321428571429,0.2477678571428571,0.2020089285714286,0.48995535714285715,0.029017857142857144,Cooper Criswell
Jovani Moran,Farfetch'd,86.6,83,52,65,55,58,60,0.3576158940397351,0.4304635761589404,0.34105960264900664,0.3973509933774834,0.4139072847682119,1.043859649122807,4.31,1.34,14.3,93.3,0.28125,0.4441964285714286,0.3928571428571429,0.484375,0.38504464285714285,Jovani Moran
Michael Fulmer,Farfetch'd,74.4,83,52,65,55,58,60,0.3576158940397351,0.4304635761589404,0.34105960264900664,0.3973509933774834,0.4139072847682119,1.0151515151515151,4.43,1.32,14.2,94.3,0.25669642857142855,0.4129464285714286,0.4196428571428571,0.47544642857142855,0.5379464285714286,Michael Fulmer
Tommy Hunter,Seel,77.9,86,65,45,55,70,45,0.6026490066225165,0.1423841059602649,0.34105960264900664,0.5596026490066225,0.2251655629139073,1.6904761904761905,6.85,1.39,14.2,92.0,0.484375,0.0502232142857143,0.3225446428571429,0.47544642857142855,0.1875,Tommy Hunter
Rafael Montero,Voltorb,74.1,100,40,30,50,55,100,0.17880794701986755,0.04304635761589404,0.26490066225165565,0.3675496688741722,0.8807947019867549,1.0416666666666665,6.26,1.54,14.2,96.1,0.2767857142857143,0.0948660714285714,0.1495535714285714,0.47544642857142855,0.8404017857142857,Rafael Montero
Jake Bird,Charmeleon,78.6,5,58,64,58,65,80,0.41721854304635764,0.38741721854304634,0.3973509933774834,0.4900662251655629,0.6490066225165563,1.288888888888889,4.03,1.38,14.2,94.3,0.42410714285714285,0.5055803571428572,0.3381696428571429,0.47544642857142855,0.5379464285714286,Jake Bird
Brayan Bello,Pidgeot,76.3,18,83,80,75,70,91,0.8211920529801324,0.6026490066225165,0.6390728476821192,0.5596026490066225,0.8013245033112583,5.625,3.60,1.22,14.2,95.0,0.8883928571428571,0.6216517857142857,0.5680803571428572,0.47544642857142855,0.6696428571428571,Brayan Bello
Vince Velasquez,Nidorino,73.8,33,61,72,57,55,65,0.5331125827814569,0.5231788079470199,0.3841059602649007,0.3675496688741722,0.46688741721854304,4.666666666666667,3.86,1.31,14.2,93.2,0.6484375,0.5691964285714286,0.4375,0.47544642857142855,0.36941964285714285,Vince Velasquez
Drew Smith,Staryu,57.7,120,30,45,55,70,85,0.052980132450331126,0.1423841059602649,0.34105960264900664,0.5596026490066225,0.6986754966887417,0.9142857142857143,4.50,1.44,14.2,95.1,0.08928571428571429,0.3984375,0.2611607142857143,0.47544642857142855,0.6919642857142857,Drew Smith
Drew Carlton,Wartortle,71.4,8,59,63,80,65,58,0.423841059602649,0.37748344370860926,0.7152317880794702,0.4900662251655629,0.3841059602649007,1.878787878787879,4.35,1.16,14.1,92.2,0.49776785714285715,0.4308035714285714,0.6551339285714286,0.46205357142857145,0.20535714285714285,Drew Carlton
Ross Stripling,Seel,89.2,86,65,45,55,70,45,0.6026490066225165,0.1423841059602649,0.34105960264900664,0.5596026490066225,0.2251655629139073,3.6904761904761902,5.92,1.34,14.1,92.2,0.5736607142857143,0.1272321428571429,0.3928571428571429,0.46205357142857145,0.20535714285714285,Ross Stripling
Paul Blackburn,Clefairy,81.6,35,70,45,48,60,35,0.6788079470198676,0.1423841059602649,0.2185430463576159,0.423841059602649,0.10596026490066225,4.8,5.06,1.58,14.1,91.6,0.6774553571428571,0.2421875,0.1116071428571429,0.46205357142857145,0.1484375,Paul Blackburn
Sonny Gray,Muk,65.7,89,105,105,75,65,50,0.9470198675496688,0.8841059602649006,0.6390728476821192,0.4900662251655629,0.2847682119205298,5.566666666666666,3.15,1.29,14.1,92.8,0.8649553571428571,0.7410714285714286,0.4665178571428571,0.46205357142857145,0.3091517857142857,Sonny Gray
Steven Matz,Pidgeotto,68.1,17,63,60,55,50,71,0.543046357615894,0.34105960264900664,0.34105960264900664,0.2947019867549669,0.5761589403973509,3.857142857142857,4.67,1.47,14.1,94.0,0.5892857142857143,0.3482142857142857,0.2154017857142857,0.46205357142857145,0.4966517857142857,Steven Matz
Michael Wacha,Muk,66.4,89,105,105,75,65,50,0.9470198675496688,0.8841059602649006,0.6390728476821192,0.4900662251655629,0.2847682119205298,5.711111111111111,2.84,1.07,14.0,91.6,0.9017857142857143,0.828125,0.8158482142857143,0.45200892857142855,0.1484375,Michael Wacha
Kaleb Ort,Voltorb,63.8,100,40,30,50,55,100,0.17880794701986755,0.04304635761589404,0.26490066225165565,0.3675496688741722,0.8807947019867549,1.0952380952380953,6.26,1.57,14.0,95.8,0.3314732142857143,0.0948660714285714,0.1194196428571429,0.45200892857142855,0.7868303571428571,Kaleb Ort
Justin Lawrence,Kabutops,72.1,141,60,115,105,70,80,0.4768211920529801,0.9470198675496688,0.9205298013245033,0.5596026490066225,0.6490066225165563,1.1904761904761905,2.52,1.08,14.0,95.3,0.3861607142857143,0.8839285714285714,0.796875,0.45200892857142855,0.7131696428571429,Justin Lawrence
Genesis Cabrera,Pikachu,68.1,25,35,55,30,50,90,0.09933774834437085,0.28807947019867547,0.046357615894039736,0.2947019867549669,0.7615894039735099,1.0,5.06,1.56,14.0,95.8,0.234375,0.2421875,0.1272321428571429,0.45200892857142855,0.7868303571428571,Genesis Cabrera
Albert Abreu,Persian,73.9,53,65,70,60,65,115,0.6026490066225165,0.4966887417218543,0.4304635761589404,0.4900662251655629,0.956953642384106,1.2525252525252526,4.14,1.33,13.8,97.3,0.41517857142857145,0.4799107142857143,0.4029017857142857,0.44642857142857145,0.9229910714285714,Albert Abreu
Gregory Soto,Staryu,34.8,120,30,45,55,70,85,0.052980132450331126,0.1423841059602649,0.34105960264900664,0.5596026490066225,0.6986754966887417,0.8730158730158729,4.66,1.23,13.6,97.8,0.044642857142857144,0.3504464285714286,0.5580357142857143,0.44419642857142855,0.9441964285714286,Gregory Soto
Tucker Davidson,Clefairy,60.7,35,70,45,48,60,35,0.6788079470198676,0.1423841059602649,0.2185430463576159,0.423841059602649,0.10596026490066225,1.7592592592592593,6.54,1.74,13.5,91.6,0.49107142857142855,0.0714285714285714,0.046875,0.43861607142857145,0.1484375,Tucker Davidson
Andrew Wantz,Wartortle,78.0,8,59,63,80,65,58,0.423841059602649,0.37748344370860926,0.7152317880794702,0.4900662251655629,0.3841059602649007,1.577777777777778,4.56,1.06,13.5,94.0,0.4732142857142857,0.3794642857142857,0.8303571428571428,0.43861607142857145,0.4966517857142857,Andrew Wantz
Kevin Kelly,Graveler,67.6,75,55,95,115,45,35,0.38741721854304634,0.804635761589404,0.9536423841059603,0.22185430463576158,0.10596026490066225,1.1491228070175439,3.09,1.03,13.5,90.6,0.359375,0.7645089285714286,0.8950892857142857,0.43861607142857145,0.07924107142857142,Kevin Kelly
Seranthony Dominguez,Dugtrio,61.7,51,35,80,50,70,120,0.09933774834437085,0.6026490066225165,0.26490066225165565,0.5596026490066225,0.9701986754966887,0.84375,4.33,1.56,13.5,97.7,0.020089285714285716,0.4352678571428571,0.1272321428571429,0.43861607142857145,0.9386160714285714,Seranthony Dominguez
Yency Almonte,Charmeleon,57.6,5,58,64,58,65,80,0.41721854304635764,0.38741721854304634,0.3973509933774834,0.4900662251655629,0.6490066225165563,0.9682539682539681,4.65,1.28,13.4,95.7,0.18303571428571427,0.3526785714285714,0.4787946428571429,0.42857142857142855,0.7689732142857143,Yency Almonte
Hayden Wesneski,Nidorina,84.3,30,70,62,67,55,56,0.6788079470198676,0.3675496688741722,0.543046357615894,0.3675496688741722,0.3741721854304636,4.044444444444444,4.75,1.20,13.4,93.6,0.59375,0.3136160714285714,0.6026785714285714,0.42857142857142855,0.42857142857142855,Hayden Wesneski
Brusdar Graterol,Dodrio,47.9,85,60,110,70,60,100,0.4768211920529801,0.9238410596026491,0.5860927152317881,0.423841059602649,0.8807947019867549,0.9612403100775194,1.74,1.14,13.4,98.4,0.17410714285714285,0.9676339285714286,0.6941964285714286,0.42857142857142855,0.9665178571428571,Brusdar Graterol
Huascar Brazoban,Ponyta,80.0,77,50,85,55,65,90,0.3211920529801324,0.7152317880794702,0.34105960264900664,0.4900662251655629,0.7615894039735099,1.1788617886178863,3.72,1.43,13.4,95.9,0.38169642857142855,0.5970982142857143,0.2790178571428571,0.42857142857142855,0.8091517857142857,Huascar Brazoban
Peter Lambert,Butterfree,61.8,12,60,45,50,80,70,0.4768211920529801,0.1423841059602649,0.26490066225165565,0.6556291390728477,0.5364238410596026,2.4583333333333335,5.49,1.53,13.4,93.8,0.5267857142857143,0.1584821428571429,0.1629464285714286,0.42857142857142855,0.4732142857142857,Peter Lambert
Michael Rucker,Charmeleon,63.3,5,58,64,58,65,80,0.41721854304635764,0.38741721854304634,0.3973509933774834,0.4900662251655629,0.6490066225165563,1.1875,5.21,1.45,13.3,94.7,0.38392857142857145,0.2064732142857143,0.2410714285714286,0.421875,0.609375,Michael Rucker
Buck Farmer,Wartortle,66.3,8,59,63,80,65,58,0.423841059602649,0.37748344370860926,0.7152317880794702,0.4900662251655629,0.3841059602649007,1.0507246376811594,3.91,1.10,13.2,93.7,0.28794642857142855,0.5424107142857143,0.7477678571428572,0.4174107142857143,0.453125,Buck Farmer
Ron Marinaccio,Goldeen,74.2,118,45,67,60,50,63,0.25496688741721857,0.47019867549668876,0.4304635761589404,0.2947019867549669,0.44370860927152317,1.032520325203252,3.61,1.30,13.2,93.8,0.27232142857142855,0.6183035714285714,0.4520089285714286,0.4174107142857143,0.4732142857142857,Ron Marinaccio
Justin Bruihl,Parasect,54.8,47,60,95,80,80,30,0.4768211920529801,0.804635761589404,0.7152317880794702,0.6556291390728477,0.06291390728476821,1.2407407407407407,3.22,1.21,13.2,88.4,0.40625,0.7098214285714286,0.5837053571428572,0.4174107142857143,0.026785714285714284,Justin Bruihl
Sandy Alcantara,Pidgeot,35.2,18,83,80,75,70,91,0.8211920529801324,0.6026490066225165,0.6390728476821192,0.5596026490066225,0.8013245033112583,6.316666666666666,4.70,1.28,13.1,97.5,0.9921875,0.3381696428571429,0.4787946428571429,0.41183035714285715,0.9263392857142857,Sandy Alcantara
Jameson Taillon,Seel,54.1,86,65,45,55,70,45,0.6026490066225165,0.1423841059602649,0.34105960264900664,0.5596026490066225,0.2251655629139073,4.833333333333333,6.05,1.40,13.1,93.8,0.6852678571428571,0.1227678571428571,0.3069196428571429,0.41183035714285715,0.4732142857142857,Jameson Taillon
Phil Bickford,Eevee,69.1,133,55,55,50,65,55,0.38741721854304634,0.28807947019867547,0.26490066225165565,0.4900662251655629,0.33774834437086093,1.191919191919192,5.26,1.50,13.0,94.1,0.38839285714285715,0.1964285714285714,0.1897321428571429,0.40625,0.5078125,Phil Bickford
Michael Grove,Butterfree,49.9,12,60,45,50,80,70,0.4768211920529801,0.1423841059602649,0.26490066225165565,0.6556291390728477,0.5364238410596026,4.333333333333333,6.40,1.54,13.0,94.8,0.6104910714285714,0.078125,0.1495535714285714,0.40625,0.6261160714285714,Michael Grove
Justin Verlander,Poliwrath,60.3,62,90,85,95,70,70,0.8642384105960265,0.7152317880794702,0.8443708609271523,0.5596026490066225,0.5364238410596026,5.928571428571429,3.47,1.16,13.0,94.3,0.9575892857142857,0.6450892857142857,0.6551339285714286,0.40625,0.5379464285714286,Justin Verlander
Tayler Saucedo,Paras,29.1,46,35,70,55,55,25,0.09933774834437085,0.4966887417218543,0.34105960264900664,0.3675496688741722,0.033112582781456956,0.9770114942528735,2.54,1.38,12.9,92.2,0.20089285714285715,0.8816964285714286,0.3381696428571429,0.4017857142857143,0.20535714285714285,Tayler Saucedo
Ranger Suarez,Wigglytuff,69.0,40,140,70,45,50,45,0.9867549668874173,0.4966887417218543,0.18543046357615894,0.2947019867549669,0.2251655629139073,5.615384615384615,4.07,1.40,12.8,93.0,0.8839285714285714,0.4933035714285714,0.3069196428571429,0.3984375,0.34375,Ranger Suarez
Jaime Barria,Wartortle,58.2,8,59,63,80,65,58,0.423841059602649,0.37748344370860926,0.7152317880794702,0.4900662251655629,0.3841059602649007,2.8253968253968256,3.64,1.15,12.8,93.1,0.5401785714285714,0.6116071428571428,0.6752232142857143,0.3984375,0.3560267857142857,Jaime Barria
Shane Bieber,Slowpoke,49.8,79,90,65,65,40,15,0.8642384105960265,0.4304635761589404,0.5033112582781457,0.16556291390728478,0.006622516556291391,6.157894736842105,3.77,1.25,12.7,91.4,0.9799107142857143,0.5870535714285714,0.5301339285714286,0.3939732142857143,0.12946428571428573,Shane Bieber
